city,area,danChiName,nearestStationByWalk,bestCaseByWalk,worstCaseByWalk,nearestStationByBus,bestCaseByBus,worstCaseByBus,traffic,address,buildingName,room,roomType,floorSpace,floor,maxFloor,rent,commonFee,total,shikikin,systems,link,availableDate
tokyo,kitasenju,フレール西新井第一,東武大師線「大師前」駅,5,8,,,,東武大師線「大師前」駅 徒歩5～8分<br>日暮里舎人ライナー「西新井大師西」駅 徒歩17～18分<br>東武伊勢崎線「西新井」駅 徒歩13～15分,足立区西新井1-33ほか,2号棟,203号室,3DK,57,2,8,103300,5300,108600,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5660_room.html?JKSS=000020203,随時
tokyo,kitasenju,フレール西新井第一,日暮里舎人ライナー「西新井大師西」駅,17,18,,,,東武大師線「大師前」駅 徒歩5～8分<br>日暮里舎人ライナー「西新井大師西」駅 徒歩17～18分<br>東武伊勢崎線「西新井」駅 徒歩13～15分,足立区西新井1-33ほか,2号棟,203号室,3DK,57,2,8,103300,5300,108600,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5660_room.html?JKSS=000020203,随時
tokyo,kitasenju,フレール西新井第一,東武伊勢崎線「西新井」駅,13,15,,,,東武大師線「大師前」駅 徒歩5～8分<br>日暮里舎人ライナー「西新井大師西」駅 徒歩17～18分<br>東武伊勢崎線「西新井」駅 徒歩13～15分,足立区西新井1-33ほか,2号棟,203号室,3DK,57,2,8,103300,5300,108600,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5660_room.html?JKSS=000020203,随時
tokyo,kitasenju,日の出町,JR常磐線「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,3号棟,232号室,1LDK,43,2,11,7130096300,3000,7130099300,2か月,['高齢者向け優良賃貸住宅'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000030232,随時
tokyo,kitasenju,日の出町,東武伊勢崎線「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,3号棟,232号室,1LDK,43,2,11,7130096300,3000,7130099300,2か月,['高齢者向け優良賃貸住宅'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000030232,随時
tokyo,kitasenju,日の出町,つくばエクスプレス「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,3号棟,232号室,1LDK,43,2,11,7130096300,3000,7130099300,2か月,['高齢者向け優良賃貸住宅'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000030232,随時
tokyo,kitasenju,日の出町,JR常磐線「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,3号棟,523号室,1LDK,43,5,11,101700,3000,104700,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000030523,随時
tokyo,kitasenju,日の出町,東武伊勢崎線「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,3号棟,523号室,1LDK,43,5,11,101700,3000,104700,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000030523,随時
tokyo,kitasenju,日の出町,つくばエクスプレス「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,3号棟,523号室,1LDK,43,5,11,101700,3000,104700,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000030523,随時
tokyo,kitasenju,日の出町,JR常磐線「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,3号棟,1037号室,1LDK,43,10,11,101700,3000,104700,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000031037,随時
tokyo,kitasenju,日の出町,東武伊勢崎線「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,3号棟,1037号室,1LDK,43,10,11,101700,3000,104700,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000031037,随時
tokyo,kitasenju,日の出町,つくばエクスプレス「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,3号棟,1037号室,1LDK,43,10,11,101700,3000,104700,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000031037,随時
tokyo,kitasenju,日の出町,JR常磐線「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,3号棟,402号室,1LDK,43,4,11,106700,3000,109700,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000030402,随時
tokyo,kitasenju,日の出町,東武伊勢崎線「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,3号棟,402号室,1LDK,43,4,11,106700,3000,109700,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000030402,随時
tokyo,kitasenju,日の出町,つくばエクスプレス「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,3号棟,402号室,1LDK,43,4,11,106700,3000,109700,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000030402,随時
tokyo,kitasenju,日の出町,JR常磐線「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,4号棟,309号室,2DK,53,3,7,97600122600,3000,97600125600,2か月,['高齢者向け優良賃貸住宅'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000040309,随時
tokyo,kitasenju,日の出町,東武伊勢崎線「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,4号棟,309号室,2DK,53,3,7,97600122600,3000,97600125600,2か月,['高齢者向け優良賃貸住宅'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000040309,随時
tokyo,kitasenju,日の出町,つくばエクスプレス「北千住」駅,5,7,,,,JR常磐線「北千住」駅 徒歩5～7分<br>東武伊勢崎線「北千住」駅 徒歩5～7分<br>つくばエクスプレス「北千住」駅 徒歩5～7分,足立区日ノ出町27,4号棟,309号室,2DK,53,3,7,97600122600,3000,97600125600,2か月,['高齢者向け優良賃貸住宅'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1640_room.html?JKSS=000040309,随時
tokyo,kitasenju,リバーサイド桜木,JR常磐線「北千住」駅,5,6,JR常磐線「北千住」駅,5,,JR常磐線「北千住」駅バス5分 徒歩5～6分<br>東京メトロ千代田線「町屋」駅バス6分 徒歩5～6分<br>日暮里舎人ライナー「足立小台」駅 徒歩18分,足立区千住桜木2-17,1号棟,310号室,3DK,63,3,5,96400,4200,100600,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3340_room.html?JKSS=000010310,随時
tokyo,kitasenju,リバーサイド桜木,東京メトロ千代田線「町屋」駅,5,6,東京メトロ千代田線「町屋」駅,6,,JR常磐線「北千住」駅バス5分 徒歩5～6分<br>東京メトロ千代田線「町屋」駅バス6分 徒歩5～6分<br>日暮里舎人ライナー「足立小台」駅 徒歩18分,足立区千住桜木2-17,1号棟,310号室,3DK,63,3,5,96400,4200,100600,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3340_room.html?JKSS=000010310,随時
tokyo,kitasenju,リバーサイド桜木,日暮里舎人ライナー「足立小台」駅,18,,,,,JR常磐線「北千住」駅バス5分 徒歩5～6分<br>東京メトロ千代田線「町屋」駅バス6分 徒歩5～6分<br>日暮里舎人ライナー「足立小台」駅 徒歩18分,足立区千住桜木2-17,1号棟,310号室,3DK,63,3,5,96400,4200,100600,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3340_room.html?JKSS=000010310,随時
tokyo,kitasenju,リバーサイド桜木,JR常磐線「北千住」駅,5,6,JR常磐線「北千住」駅,5,,JR常磐線「北千住」駅バス5分 徒歩5～6分<br>東京メトロ千代田線「町屋」駅バス6分 徒歩5～6分<br>日暮里舎人ライナー「足立小台」駅 徒歩18分,足立区千住桜木2-17,1号棟,408号室,3DK,63,4,5,96400,4200,100600,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3340_room.html?JKSS=000010408,随時
tokyo,kitasenju,リバーサイド桜木,東京メトロ千代田線「町屋」駅,5,6,東京メトロ千代田線「町屋」駅,6,,JR常磐線「北千住」駅バス5分 徒歩5～6分<br>東京メトロ千代田線「町屋」駅バス6分 徒歩5～6分<br>日暮里舎人ライナー「足立小台」駅 徒歩18分,足立区千住桜木2-17,1号棟,408号室,3DK,63,4,5,96400,4200,100600,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3340_room.html?JKSS=000010408,随時
tokyo,kitasenju,リバーサイド桜木,日暮里舎人ライナー「足立小台」駅,18,,,,,JR常磐線「北千住」駅バス5分 徒歩5～6分<br>東京メトロ千代田線「町屋」駅バス6分 徒歩5～6分<br>日暮里舎人ライナー「足立小台」駅 徒歩18分,足立区千住桜木2-17,1号棟,408号室,3DK,63,4,5,96400,4200,100600,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3340_room.html?JKSS=000010408,随時
tokyo,kitasenju,フレール西新井中央公園,日暮里舎人ライナー「谷在家」駅,12,14,,,,日暮里舎人ライナー「谷在家」駅 徒歩12～14分<br>東武大師線「大師前」駅 徒歩16～18分,足立区西新井3-16ほか,5号棟,806号室,1LDK,45,8,9,101000,5100,106100,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_7050_room.html?JKSS=000050806,随時
tokyo,kitasenju,フレール西新井中央公園,東武大師線「大師前」駅,16,18,,,,日暮里舎人ライナー「谷在家」駅 徒歩12～14分<br>東武大師線「大師前」駅 徒歩16～18分,足立区西新井3-16ほか,5号棟,806号室,1LDK,45,8,9,101000,5100,106100,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_7050_room.html?JKSS=000050806,随時
tokyo,kitasenju,フレール西新井中央公園,日暮里舎人ライナー「谷在家」駅,12,14,,,,日暮里舎人ライナー「谷在家」駅 徒歩12～14分<br>東武大師線「大師前」駅 徒歩16～18分,足立区西新井3-16ほか,1号棟,403号室,1LDK,50,4,9,105500,5100,110600,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_7050_room.html?JKSS=000010403,随時
tokyo,kitasenju,フレール西新井中央公園,東武大師線「大師前」駅,16,18,,,,日暮里舎人ライナー「谷在家」駅 徒歩12～14分<br>東武大師線「大師前」駅 徒歩16～18分,足立区西新井3-16ほか,1号棟,403号室,1LDK,50,4,9,105500,5100,110600,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_7050_room.html?JKSS=000010403,随時
tokyo,kitasenju,フレール西新井中央公園,日暮里舎人ライナー「谷在家」駅,12,14,,,,日暮里舎人ライナー「谷在家」駅 徒歩12～14分<br>東武大師線「大師前」駅 徒歩16～18分,足立区西新井3-16ほか,5号棟,508号室,2DK,50,5,9,105800,5100,110900,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_7050_room.html?JKSS=000050508,随時
tokyo,kitasenju,フレール西新井中央公園,東武大師線「大師前」駅,16,18,,,,日暮里舎人ライナー「谷在家」駅 徒歩12～14分<br>東武大師線「大師前」駅 徒歩16～18分,足立区西新井3-16ほか,5号棟,508号室,2DK,50,5,9,105800,5100,110900,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_7050_room.html?JKSS=000050508,随時
tokyo,kitasenju,フレール西新井中央公園,日暮里舎人ライナー「谷在家」駅,12,14,,,,日暮里舎人ライナー「谷在家」駅 徒歩12～14分<br>東武大師線「大師前」駅 徒歩16～18分,足立区西新井3-16ほか,5号棟,605号室,1LDK,50,6,9,110100,5100,115200,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_7050_room.html?JKSS=000050605,随時
tokyo,kitasenju,フレール西新井中央公園,東武大師線「大師前」駅,16,18,,,,日暮里舎人ライナー「谷在家」駅 徒歩12～14分<br>東武大師線「大師前」駅 徒歩16～18分,足立区西新井3-16ほか,5号棟,605号室,1LDK,50,6,9,110100,5100,115200,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_7050_room.html?JKSS=000050605,随時
tokyo,kitasenju,フレール西新井中央公園,日暮里舎人ライナー「谷在家」駅,12,14,,,,日暮里舎人ライナー「谷在家」駅 徒歩12～14分<br>東武大師線「大師前」駅 徒歩16～18分,足立区西新井3-16ほか,4号棟,209号室,2DK,58,2,8,112000,5100,117100,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_7050_room.html?JKSS=000040209,随時
tokyo,kitasenju,フレール西新井中央公園,東武大師線「大師前」駅,16,18,,,,日暮里舎人ライナー「谷在家」駅 徒歩12～14分<br>東武大師線「大師前」駅 徒歩16～18分,足立区西新井3-16ほか,4号棟,209号室,2DK,58,2,8,112000,5100,117100,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_7050_room.html?JKSS=000040209,随時
tokyo,oji,ハートアイランド新田一番街,JR京浜東北・根岸線「王子」駅,1,2,JR京浜東北・根岸線「王子」駅,13,,JR京浜東北・根岸線「王子」駅バス13分 徒歩1～2分<br>東京メトロ南北線「王子神谷」駅 徒歩19～20分,足立区新田3―36,3号棟,808号室,1K,49,8,16,101100,6500,107600,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6740_room.html?JKSS=000030808,随時
tokyo,oji,ハートアイランド新田一番街,東京メトロ南北線「王子神谷」駅,19,20,,,,JR京浜東北・根岸線「王子」駅バス13分 徒歩1～2分<br>東京メトロ南北線「王子神谷」駅 徒歩19～20分,足立区新田3―36,3号棟,808号室,1K,49,8,16,101100,6500,107600,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6740_room.html?JKSS=000030808,随時
tokyo,kitasenju,フレール西新井第二,東武大師線「大師前」駅,9,12,,,,東武大師線「大師前」駅 徒歩9～12分<br>日暮里舎人ライナー「西新井大師西」駅 徒歩14～16分<br>東武伊勢崎線「西新井」駅 徒歩16～19分,足立区西新井2-5ほか,5号棟,310号室,2LDK,56,3,8,101900,5290,107190,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6420_room.html?JKSS=000050310,随時
tokyo,kitasenju,フレール西新井第二,日暮里舎人ライナー「西新井大師西」駅,14,16,,,,東武大師線「大師前」駅 徒歩9～12分<br>日暮里舎人ライナー「西新井大師西」駅 徒歩14～16分<br>東武伊勢崎線「西新井」駅 徒歩16～19分,足立区西新井2-5ほか,5号棟,310号室,2LDK,56,3,8,101900,5290,107190,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6420_room.html?JKSS=000050310,随時
tokyo,kitasenju,フレール西新井第二,東武伊勢崎線「西新井」駅,16,19,,,,東武大師線「大師前」駅 徒歩9～12分<br>日暮里舎人ライナー「西新井大師西」駅 徒歩14～16分<br>東武伊勢崎線「西新井」駅 徒歩16～19分,足立区西新井2-5ほか,5号棟,310号室,2LDK,56,3,8,101900,5290,107190,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6420_room.html?JKSS=000050310,随時
tokyo,kitasenju,フレール西新井第二,東武大師線「大師前」駅,9,12,,,,東武大師線「大師前」駅 徒歩9～12分<br>日暮里舎人ライナー「西新井大師西」駅 徒歩14～16分<br>東武伊勢崎線「西新井」駅 徒歩16～19分,足立区西新井2-5ほか,1号棟,504号室,1K,52,5,6,105500,5290,110790,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6420_room.html?JKSS=000010504,随時
tokyo,kitasenju,フレール西新井第二,日暮里舎人ライナー「西新井大師西」駅,14,16,,,,東武大師線「大師前」駅 徒歩9～12分<br>日暮里舎人ライナー「西新井大師西」駅 徒歩14～16分<br>東武伊勢崎線「西新井」駅 徒歩16～19分,足立区西新井2-5ほか,1号棟,504号室,1K,52,5,6,105500,5290,110790,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6420_room.html?JKSS=000010504,随時
tokyo,kitasenju,フレール西新井第二,東武伊勢崎線「西新井」駅,16,19,,,,東武大師線「大師前」駅 徒歩9～12分<br>日暮里舎人ライナー「西新井大師西」駅 徒歩14～16分<br>東武伊勢崎線「西新井」駅 徒歩16～19分,足立区西新井2-5ほか,1号棟,504号室,1K,52,5,6,105500,5290,110790,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6420_room.html?JKSS=000010504,随時
tokyo,kitasenju,フレール西新井第二,東武大師線「大師前」駅,9,12,,,,東武大師線「大師前」駅 徒歩9～12分<br>日暮里舎人ライナー「西新井大師西」駅 徒歩14～16分<br>東武伊勢崎線「西新井」駅 徒歩16～19分,足立区西新井2-5ほか,6号棟,405号室,2DK,51,4,8,106400,5290,111690,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6420_room.html?JKSS=000060405,随時
tokyo,kitasenju,フレール西新井第二,日暮里舎人ライナー「西新井大師西」駅,14,16,,,,東武大師線「大師前」駅 徒歩9～12分<br>日暮里舎人ライナー「西新井大師西」駅 徒歩14～16分<br>東武伊勢崎線「西新井」駅 徒歩16～19分,足立区西新井2-5ほか,6号棟,405号室,2DK,51,4,8,106400,5290,111690,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6420_room.html?JKSS=000060405,随時
tokyo,kitasenju,フレール西新井第二,東武伊勢崎線「西新井」駅,16,19,,,,東武大師線「大師前」駅 徒歩9～12分<br>日暮里舎人ライナー「西新井大師西」駅 徒歩14～16分<br>東武伊勢崎線「西新井」駅 徒歩16～19分,足立区西新井2-5ほか,6号棟,405号室,2DK,51,4,8,106400,5290,111690,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6420_room.html?JKSS=000060405,随時
